Submission ID,Item ID,Anonymized Student ID,Date/Time Response Submitted,Response,Assessment Details,Assessment Scores,Date/Time Final Score Given,Final Score Points Earned,Final Score Points Possible,Feedback Statements Selected,Feedback on Peer Assessments
6c04f3c0-b0c4-11e6-b5c2-12961c124788,1157789,c47411cc644ae25d9d461120da04b8ff,2016-11-22 15:00:35+00:00,"{u'parts': [{u'text': u'\u4e2d\u56fd\u8a9e\u3000\u6e56\u5317\u8a9e'}], u'file_key': u'c47411cc644ae25d9d461120da04b8ff/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@defc592d28404a30a4fed99c7adc1375'}","Assessment #2284940
-- scored_at: 2016-12-05 00:23:58+00:00
-- type: PE
-- scorer_id: de41bab398dfad5d5a775609d62397b8
Assessment #2263502
-- scored_at: 2016-11-28 02:41:45+00:00
-- type: PE
-- scorer_id: 599d3e5292381eea1458afa9c9aac55c
Assessment #2256455
-- scored_at: 2016-11-24 04:38:14+00:00
-- type: PE
-- scorer_id: 87ef5a7954b5a5cb7d7d1887a85fcca0
Assessment #2253250
-- scored_at: 2016-11-23 02:31:08+00:00
-- type: PE
-- scorer_id: e66294b9a0f72b4437fdf87589c9d6d5
Assessment #2252307
-- scored_at: 2016-11-22 18:45:47+00:00
-- type: PE
-- scorer_id: 54268b6d3a6b504d16028e4f0c4e7cfc
Assessment #2251973
-- scored_at: 2016-11-22 15:55:17+00:00
-- type: PE
-- scorer_id: 35c038515b6166cb412ae1488f878793
Assessment #2251966
-- scored_at: 2016-11-22 15:50:44+00:00
-- type: PE
-- scorer_id: 5600fd02522e9caf13df7ffcd2aafbd0","Assessment #2284940
-- 発音の良さ / Fluency of Pronunciation: 評価不能 Unable to Assess (2)
-- feedback: There was an audio blip in the first sentence and i could not hear it all
Assessment #2263502
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: Be careful of pronunciation of 降ふってきたん - shadowing will help!
Assessment #2256455
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: you go girl, sounds perfect

Assessment #2253250
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: ""Honthou"" じゃなくて, ""hontou""　です. ""H""はクリアすぎたと思います。 
Assessment #2252307
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: The pronunciation is very similar to the audio file that is given!
Assessment #2251973
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Good!
Assessment #2251966
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: とてもいいです。意味がよく伝わりました。",2016-11-22 18:45:48+00:00,2,2,"These assessments were useful.
These assessments were useful.
These assessments were useful.
",
85a65e34-b0c1-11e6-85ac-0e124464a132,1157774,a83ec55b321638f41dc4e7e0838fe5c6,2016-11-22 14:39:50+00:00,"{u'parts': [{u'text': u'\u30d9\u30c8\u30ca\u30e0'}], u'file_key': u'a83ec55b321638f41dc4e7e0838fe5c6/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@defc592d28404a30a4fed99c7adc1375'}","Assessment #2278168
-- scored_at: 2016-12-02 14:51:40+00:00
-- type: PE
-- scorer_id: a55ceaa35ecb162a0851df8b4a6835c6
Assessment #2271417
-- scored_at: 2016-11-30 16:33:16+00:00
-- type: PE
-- scorer_id: f78994dadca06f9e017f3e675e1224ef
Assessment #2263594
-- scored_at: 2016-11-28 03:31:11+00:00
-- type: PE
-- scorer_id: a5cee22782569b94b13e0184beaf6efe
Assessment #2259708
-- scored_at: 2016-11-26 09:55:32+00:00
-- type: PE
-- scorer_id: 5389be79cbda6db29dcf17723e74e435
Assessment #2258268
-- scored_at: 2016-11-25 11:59:40+00:00
-- type: PE
-- scorer_id: 10a83b8332817aac25e4a7c86da241f3
Assessment #2252559
-- scored_at: 2016-11-22 20:45:33+00:00
-- type: PE
-- scorer_id: bc339111b7a51fc9bd7b88ea0c79c3e3
Assessment #2251971
-- scored_at: 2016-11-22 15:54:42+00:00
-- type: PE
-- scorer_id: 35c038515b6166cb412ae1488f878793
Assessment #2251964
-- scored_at: 2016-11-22 15:50:14+00:00
-- type: PE
-- scorer_id: 5600fd02522e9caf13df7ffcd2aafbd0
Assessment #2251883
-- scored_at: 2016-11-22 15:04:40+00:00
-- type: PE
-- scorer_id: c47411cc644ae25d9d461120da04b8ff","Assessment #2278168
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 「じゃない？」と「な～い。」のイントネーションはとても良かったと思います。
でも、「雨（あめ）」の声の高は、「あ」を高い声、「め」を低い声に変更したらいいと思います。
また、「ホントだ！」の「ト」は、もっとはっきり発音したほうがいいと思います。
Assessment #2271417
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: The ふ should be pronounced like blowing something, and the うわあ wasn't pronounced long enough. Nonetheless, the pronunciation and anything else is really good.
Assessment #2263594
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 降ってきたって早く言ったら、大丈夫

Assessment #2259708
-- 発音の良さ / Fluency of Pronunciation: 評価不能 Unable to Assess (2)
-- feedback: 評価不能
Assessment #2258268
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 良かったと思います。
Assessment #2252559
-- 発音の良さ / Fluency of Pronunciation: 評価不能 Unable to Assess (2)
-- feedback: Unable to access.
Assessment #2251971
-- 発音の良さ / Fluency of Pronunciation: 評価不能 Unable to Assess (2)
-- feedback: I was unable to open the audio file
Assessment #2251964
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: いいです。意味がよく伝わりました。
Assessment #2251883
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 発音が少しおかしい",2016-11-22 15:54:42+00:00,2,2,,
ab036692-b0bf-11e6-bf04-0eb7a835ce4e,1157766,0c3f5c23f39ba39bd9c7e90e3f1a7811,2016-11-22 14:26:34+00:00,"{u'parts': [{u'text': u'Here is my recorded file for the 3rd HW.'}], u'file_key': u'0c3f5c23f39ba39bd9c7e90e3f1a7811/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@defc592d28404a30a4fed99c7adc1375'}","Assessment #2284928
-- scored_at: 2016-12-05 00:19:49+00:00
-- type: PE
-- scorer_id: de41bab398dfad5d5a775609d62397b8
Assessment #2265058
-- scored_at: 2016-11-28 17:29:39+00:00
-- type: PE
-- scorer_id: a8ab12d95ff194a8cb1fb4b1dfe2d25f
Assessment #2254763
-- scored_at: 2016-11-23 14:18:34+00:00
-- type: PE
-- scorer_id: 7b6503cac78e34d2ed8b37dd2bffb567
Assessment #2251963
-- scored_at: 2016-11-22 15:49:02+00:00
-- type: PE
-- scorer_id: 5600fd02522e9caf13df7ffcd2aafbd0
Assessment #2251880
-- scored_at: 2016-11-22 15:02:47+00:00
-- type: PE
-- scorer_id: c47411cc644ae25d9d461120da04b8ff
Assessment #2251856
-- scored_at: 2016-11-22 14:46:38+00:00
-- type: PE
-- scorer_id: a83ec55b321638f41dc4e7e0838fe5c6","Assessment #2284928
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: The first sentence does not sound right
Assessment #2265058
-- 発音の良さ / Fluency of Pronunciation: 評価不能 Unable to Assess (2)
-- feedback: 聞き取りづらかったです
Assessment #2254763
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 完璧だと思う。とても日本人らしい発音だ。
Assessment #2251963
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: とてもいいです。意味がよく伝わりました。
Assessment #2251880
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 上手ですね
Assessment #2251856
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: fantastic!!",2016-11-24 00:27:16+00:00,2,2,"These assessments were useful.
These assessments were useful.
These assessments were useful.
",
d701e44a-b0b9-11e6-a9f2-069d1798dc5e,1157740,5eaacd144c160022bd9411db214b9510,2016-11-22 13:44:50+00:00,"{u'parts': [{u'text': u'chinese'}], u'file_key': u'5eaacd144c160022bd9411db214b9510/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@defc592d28404a30a4fed99c7adc1375'}","Assessment #2254379
-- scored_at: 2016-11-23 11:39:05+00:00
-- type: PE
-- scorer_id: 2088d071f34fcd4bf3799c6072477e3f
Assessment #2252554
-- scored_at: 2016-11-22 20:44:15+00:00
-- type: PE
-- scorer_id: bc339111b7a51fc9bd7b88ea0c79c3e3
Assessment #2251962
-- scored_at: 2016-11-22 15:47:50+00:00
-- type: PE
-- scorer_id: 5600fd02522e9caf13df7ffcd2aafbd0
Assessment #2251877
-- scored_at: 2016-11-22 15:01:33+00:00
-- type: PE
-- scorer_id: c47411cc644ae25d9d461120da04b8ff
Assessment #2251854
-- scored_at: 2016-11-22 14:45:56+00:00
-- type: PE
-- scorer_id: a83ec55b321638f41dc4e7e0838fe5c6","Assessment #2254379
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 「きたん」はちょっと速い。
Assessment #2252554
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Sounds good.
Assessment #2251962
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: とてもいいです。意味がよく伝わりました。
Assessment #2251877
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 上手ですね
Assessment #2251854
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: You should raise your voice when it comes to the phrase かさ持ってない",2016-11-22 15:47:50+00:00,2,2,,
2ccaf61c-b0b7-11e6-8136-0eb7a835ce4e,1157722,8971ad878bef3453be4c6e1105511b23,2016-11-22 13:25:46+00:00,"{u'parts': [{u'text': u'\u4e2d\u56fd\u8a9e\u3000\u5e83\u6771\u8a9e'}], u'file_key': u'8971ad878bef3453be4c6e1105511b23/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@defc592d28404a30a4fed99c7adc1375'}","Assessment #2284392
-- scored_at: 2016-12-04 21:00:23+00:00
-- type: PE
-- scorer_id: f4ffea1f7085449c7e8fffb3a1719e61
Assessment #2283868
-- scored_at: 2016-12-04 18:12:19+00:00
-- type: PE
-- scorer_id: f8586defb26618ed552d04795ba44861
Assessment #2261432
-- scored_at: 2016-11-27 08:58:38+00:00
-- type: PE
-- scorer_id: 49bae9a6391129450fc93a64c1930738
Assessment #2259562
-- scored_at: 2016-11-26 07:10:41+00:00
-- type: PE
-- scorer_id: a9fc980026706dc5475d2ef601c39326
Assessment #2258243
-- scored_at: 2016-11-25 11:35:26+00:00
-- type: PE
-- scorer_id: 0414fcfec128cd546262f135b2dac701
Assessment #2256198
-- scored_at: 2016-11-24 00:27:16+00:00
-- type: PE
-- scorer_id: 0c3f5c23f39ba39bd9c7e90e3f1a7811
Assessment #2251850
-- scored_at: 2016-11-22 14:44:39+00:00
-- type: PE
-- scorer_id: a83ec55b321638f41dc4e7e0838fe5c6
Assessment #2251775
-- scored_at: 2016-11-22 13:48:37+00:00
-- type: PE
-- scorer_id: 5eaacd144c160022bd9411db214b9510
Assessment #2251744
-- scored_at: 2016-11-22 13:34:30+00:00
-- type: PE
-- scorer_id: 83e2cf538d1560b442e883df0b51bf43","Assessment #2284392
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Good
Assessment #2283868
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Good!
Assessment #2261432
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Fabulous.
Assessment #2259562
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Well done.
Assessment #2258243
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 発音素晴らしいです。内容がよく伝わった。
Assessment #2256198
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: I heard 「かさ、持てない」instead of 「かさ、持ってない」.
Assessment #2251850
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: You should raise your voice when it comes to かさ持ってない
Assessment #2251775
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 動詞の「持つ」のアクセントがちょっと変だね～
Assessment #2251744
-- 発音の良さ / Fluency of Pronunciation: 評価不能 Unable to Assess (2)
-- feedback: The audio file didn't play",2016-11-22 14:44:39+00:00,2,2,,
0ee2ca4e-b0b7-11e6-813d-0add08cb8d74,1157720,83e2cf538d1560b442e883df0b51bf43,2016-11-22 13:24:56+00:00,"{u'parts': [{u'text': u'chinese'}], u'file_key': u'83e2cf538d1560b442e883df0b51bf43/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@defc592d28404a30a4fed99c7adc1375'}","Assessment #2271479
-- scored_at: 2016-11-30 16:48:59+00:00
-- type: PE
-- scorer_id: 34f6843aabd98ee3b75f0431af012e84
Assessment #2262001
-- scored_at: 2016-11-27 14:45:51+00:00
-- type: PE
-- scorer_id: 6c219350ad58c39b367241c946d72d30
Assessment #2260980
-- scored_at: 2016-11-27 03:09:19+00:00
-- type: PE
-- scorer_id: eb99b4d3b022c00ccf9c0ecea0f9df0c
Assessment #2258415
-- scored_at: 2016-11-25 13:37:23+00:00
-- type: PE
-- scorer_id: 82fcff1fbf513699935cd1ca89a14386
Assessment #2253491
-- scored_at: 2016-11-23 04:21:53+00:00
-- type: PE
-- scorer_id: 19b7fb323ca8f14c52899f2884e87ad2
Assessment #2252563
-- scored_at: 2016-11-22 20:46:19+00:00
-- type: PE
-- scorer_id: bc339111b7a51fc9bd7b88ea0c79c3e3
Assessment #2251774
-- scored_at: 2016-11-22 13:47:29+00:00
-- type: PE
-- scorer_id: 5eaacd144c160022bd9411db214b9510
Assessment #2251737
-- scored_at: 2016-11-22 13:33:04+00:00
-- type: PE
-- scorer_id: 8971ad878bef3453be4c6e1105511b23","Assessment #2271479
-- 発音の良さ / Fluency of Pronunciation: 評価不能 Unable to Assess (2)
-- feedback: It sounds correct until some other sound makes it too hard to tell.
Assessment #2262001
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 「あれ」は「あめ」に聞き取ってしまった
Assessment #2260980
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: イントネーションはとてもよかったと思いますが、発音をもうちょっと注意したほうがいいと思います。特には、最初の「あれ」は「あめ」のよに聞こえます。「降ふってきた」の部分も、もうちょっと練習したほうがいいと思います。
Assessment #2258415
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 背景音有点嘈杂不太好听哦。A 说的话听不懂哦，感觉发音不太准。「あれ」的「れ」感觉像「め」。「降ってきた」促音貌似没说到位，感觉还多念了一个音，「ふ」的发音也有点奇怪。最后「傘持ってな～い」语速过慢，这样感觉一句话里节奏变化太大。
Assessment #2253491
-- 発音の良さ / Fluency of Pronunciation: 評価不能 Unable to Assess (2)
-- feedback: I could not hear it, the audio did't played.
Assessment #2252563
-- 発音の良さ / Fluency of Pronunciation: 評価不能 Unable to Assess (2)
-- feedback: unable to access.
Assessment #2251774
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: いいですね。
Assessment #2251737
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: いいです。",2016-11-22 20:46:19+00:00,2,2,,
dd0ed9e4-b0ad-11e6-b10f-06069a8c1e52,1157658,5bdadb08322609907e176ad9ff93cc09,2016-11-22 12:19:07+00:00,"{u'parts': [{u'text': u'\u97d3\u56fd\u8a9e'}], u'file_key': u'5bdadb08322609907e176ad9ff93cc09/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@bffd93395d8c49f7a4b949af58aa00c0'}","Assessment #2253283
-- scored_at: 2016-11-23 02:52:12+00:00
-- type: ST
-- scorer_id: 065e5dbbca0f8e829d563793b988751a
-- overall_feedback: 戸田先生からのメッセージです。

 CHOIMINUK さん、本コースへのご参加、ありがとうございます。
Dear  CHOIMINUK . Thank you for taking this course.
コースの内容がこれからの日本語学習に役に立てば幸いです。これからも、楽しく発音練習を続けましょう！
I hope you are finding this course helpful for your Japanese studies. Let's continue to enjoy studying Japanese pronunciation.
戸田貴子（早稲田大学）
Takako Toda (Waseda University)","Assessment #2253283
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: はっきりと発音していて、とても聞きやすかったです。
Your pronunciation was clear and easy to listen to.
「おはようございます」が「おはようごじゃいます」に聞こえました。
""おはようございます"" sounded like ""おはようごじゃいます"".
「かんじが」のアクセントが違っていました。「高低低低」に聞こえましたが、「低高高高」が正解です。声の高さに気をつけましょう。
The accent for ""かんじが"" was not correct. It is sounded like ""HLLL,"" but the correct accent is ""LHHH"". Be careful of pitch.
「むずかしい」が「むずかし」に聞こえました。声の長さに気をつけましょう。
""むずかしい"" sounded like ""むずかし"". Be careful of the long vowel sound.

これからも、発音練習をがんばってください！
Keep trying your best to practice your pronunciation!
伊藤茉莉奈(ITO Marina)",2016-11-28 15:35:53+00:00,2,2,,
c4df9192-b0ad-11e6-aef2-12de7136bc56,1157657,9597d232828d261383870006e167ec10,2016-11-22 12:18:26+00:00,"{u'parts': [{u'text': u'\u30a8\u30b9\u30c8\u30cb\u30a2\u8a9e   Estonian'}], u'file_key': u'9597d232828d261383870006e167ec10/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@defc592d28404a30a4fed99c7adc1375'}","Assessment #2284700
-- scored_at: 2016-12-04 22:41:46+00:00
-- type: PE
-- scorer_id: 970f70d7bd081b669dc6cc354aba3918
Assessment #2261438
-- scored_at: 2016-11-27 09:00:12+00:00
-- type: PE
-- scorer_id: 49bae9a6391129450fc93a64c1930738
Assessment #2261399
-- scored_at: 2016-11-27 08:33:40+00:00
-- type: PE
-- scorer_id: 8cb8da015c365ffe7f22ac6e1bb0d041
Assessment #2261359
-- scored_at: 2016-11-27 08:12:53+00:00
-- type: PE
-- scorer_id: 5b05653887636298dc1941eb3867edc2
Assessment #2259913
-- scored_at: 2016-11-26 11:59:46+00:00
-- type: PE
-- scorer_id: 5eaf073faa0808c5c47bdc9da667ae82
Assessment #2251772
-- scored_at: 2016-11-22 13:46:28+00:00
-- type: PE
-- scorer_id: 5eaacd144c160022bd9411db214b9510
Assessment #2251738
-- scored_at: 2016-11-22 13:33:19+00:00
-- type: PE
-- scorer_id: 83e2cf538d1560b442e883df0b51bf43
Assessment #2251730
-- scored_at: 2016-11-22 13:31:35+00:00
-- type: PE
-- scorer_id: 8971ad878bef3453be4c6e1105511b23","Assessment #2284700
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Very good.
Assessment #2261438
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Fabulous.
Assessment #2261399
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: とってもなめらかで素晴らしい発音でした！！
Assessment #2261359
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Very good.
Assessment #2259913
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: すごい
Assessment #2251772
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 発音がきれい！
Assessment #2251738
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: すごい accent
Assessment #2251730
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: すごいですね。男子高校生みたいです。",2016-11-22 13:46:29+00:00,2,2,,
0fb1aa08-b0ad-11e6-bc23-0a266c5c03ae,1157652,a6c5b3d09458f99d6801eb28a2abd12c,2016-11-22 12:13:22+00:00,"{u'parts': [{u'text': u'\u4e2d\u570b\u8a9e/\u53f0\u7063'}], u'file_key': u'a6c5b3d09458f99d6801eb28a2abd12c/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@defc592d28404a30a4fed99c7adc1375'}","Assessment #2262049
-- scored_at: 2016-11-27 15:05:17+00:00
-- type: PE
-- scorer_id: 48fffd25fd4e7d9a9839db71b01c86f4
Assessment #2261808
-- scored_at: 2016-11-27 12:15:04+00:00
-- type: PE
-- scorer_id: a3d0cf818836c217b1d9700720162b24
Assessment #2261487
-- scored_at: 2016-11-27 09:39:13+00:00
-- type: PE
-- scorer_id: da015263788205c397b645a064e98a51
Assessment #2257112
-- scored_at: 2016-11-24 14:37:34+00:00
-- type: PE
-- scorer_id: 7c0c4ebe3c30f8297158daebaeb3a46b
Assessment #2251731
-- scored_at: 2016-11-22 13:31:52+00:00
-- type: PE
-- scorer_id: 83e2cf538d1560b442e883df0b51bf43
Assessment #2251723
-- scored_at: 2016-11-22 13:29:15+00:00
-- type: PE
-- scorer_id: 8971ad878bef3453be4c6e1105511b23
Assessment #2251664
-- scored_at: 2016-11-22 12:58:48+00:00
-- type: PE
-- scorer_id: 9597d232828d261383870006e167ec10","Assessment #2262049
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: Places with little つ were emphasised more than necessary. 本当 was said as ほんどう
Assessment #2261808
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 大致正確
Assessment #2261487
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Very well
Assessment #2257112
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: Your intonation is fair, there are several off parts. You should do it more expressively. 
Assessment #2251731
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 音声も良い
Assessment #2251723
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 発音が自然です。
Assessment #2251664
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: よくやりました！ :)
肯定アクセントもイントネーションもよかった！
ただ、「ほんとうだ」の「と」は少し固めの方がいいのではないこと思います。今はちょっと「ほんどうだ」に聞こえます。
次も頑張ってください！ :)",2016-11-26 07:19:16+00:00,2,2,,
b1f3aea4-b0aa-11e6-a1e4-12961c124788,1157640,c2685a9a8f42ca50b74bff75ad316130,2016-11-22 11:56:26+00:00,"{u'parts': [{u'text': u'France/Fran\xe7ais\n\u30d5\u30e9\u30f3\u30b9\u30fb\u30d5\u30e9\u30f3\u30b9\u8a9e\n\n\u304a\u306d\u304c\u3044\u3057\u307e\u3059'}], u'file_key': u'c2685a9a8f42ca50b74bff75ad316130/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@defc592d28404a30a4fed99c7adc1375'}","Assessment #2258168
-- scored_at: 2016-11-25 10:41:45+00:00
-- type: PE
-- scorer_id: 0e2545b8ba1e192f53ba34eeb5fb0a2a
Assessment #2258107
-- scored_at: 2016-11-25 09:31:18+00:00
-- type: PE
-- scorer_id: 5999a69cced96b3b1468a33e56b40d16
Assessment #2256734
-- scored_at: 2016-11-24 09:34:14+00:00
-- type: PE
-- scorer_id: 0ce543dadcfea0d1236ebdea4782c396
Assessment #2255844
-- scored_at: 2016-11-23 21:37:20+00:00
-- type: PE
-- scorer_id: a0743bac4ac024887bd8af5bf7e62b66
Assessment #2251728
-- scored_at: 2016-11-22 13:30:39+00:00
-- type: PE
-- scorer_id: 83e2cf538d1560b442e883df0b51bf43
Assessment #2251721
-- scored_at: 2016-11-22 13:27:47+00:00
-- type: PE
-- scorer_id: 8971ad878bef3453be4c6e1105511b23
Assessment #2251661
-- scored_at: 2016-11-22 12:56:05+00:00
-- type: PE
-- scorer_id: 9597d232828d261383870006e167ec10","Assessment #2258168
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: いい発音ですね！
「降ってきた」が「ふてきた」に聞こえたので注意しましょう！
イントネーションが「への字型」になるようにもがんばってみてください！
発音練習続けましょうね！Bon courage!　ＴＡより
Assessment #2258107
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: very good
Assessment #2256734
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: GOOD
Assessment #2255844
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 「じゃない」のイントネーションはもっと高くなるはずだと思います。そして、もっと練習したら、もっとペラペラに話せるようになると思います。
Assessment #2251728
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: rising inotation changed
Assessment #2251721
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 発音が上手ですね。
Assessment #2251661
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: Good job!
The ""あれ？"" is excellent, the ""雨/あめ"" could use some work (more stress on the first syllable and drop the pitch for the second syllable).
The intonation of the first sentence could rise a bit more (""雨ふってきたんじゃない？), right now it descends, and it doesn't sound like a question.
The rest of it is very good in my opinion.
Keep up the good work! :)",2016-11-22 13:30:39+00:00,2,2,,
ad1508ca-b0a9-11e6-a0e7-12de7136bc56,1157636,b18368e9def34a21c3de9d7dc33c15f0,2016-11-22 11:49:08+00:00,"{u'parts': [{u'text': u'\u4e2d\u56fd\u8a9e,\u53f0\u6e7e'}], u'file_key': u'b18368e9def34a21c3de9d7dc33c15f0/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@bffd93395d8c49f7a4b949af58aa00c0'}","Assessment #2258022
-- scored_at: 2016-11-25 08:11:22+00:00
-- type: ST
-- scorer_id: 0e2545b8ba1e192f53ba34eeb5fb0a2a
-- overall_feedback: 戸田先生からのメッセージです。
Message from Professor Toda

Thiswayさん、
Dear Thisway,

本コースへのご参加、ありがとうございます。
Thank you for taking this course.
コースの内容がこれからの日本語学習に役に立てば幸いです。
I hope you are finding this course helpful for your Japanese studies.
これからも、楽しく発音練習を続けましょう！
Let's continue to enjoy studying Japanese pronunciation.

戸田貴子（早稲田大学）
Takako Toda (Waseda University)","Assessment #2258022
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Thiswayさん、
Dear Thisway,
はっきりと発音していて、とても聞きやすかったです。
Your pronunciation was clear and easy to listen to.
最初の「おはようございます」のアクセントが違っていました。
「低高高低低低低低低」→「低高高高高高高高低」です。
The accent for the initial ""おはようございます"" was not correct.
It sounded like “LHHLLLLLL”. The correct accent is “LHHHHHHHL”.
「ノート」のアクセントが違っていました。「低低低」→「高低低」です。
The accent for ""ノート"" was not correct.
It sounded like “LLL”. The correct accent is “HLL”.
声の高さに気をつけましょう。
Be careful of pitch.
これからも、発音練習をがんばってください！
Keep trying your best to practice your pronunciation!

TA 大戸雄太郎",2016-12-02 16:07:35+00:00,2,2,,
